"","x","y","color","pendown","type"
"585","77","-0.636494019","105","TRUE","blues"
"586","78","-0.578497407","105","TRUE","blues"
"587","79","-0.441865567","105","TRUE","blues"
"588","80","-0.496797353","105","TRUE","blues"
"589","81","-0.532593353","105","TRUE","blues"
"590","82","-0.411020389","105","TRUE","blues"
"591","83","-0.30293876","105","TRUE","blues"
"592","84","-0.185152567","105","TRUE","blues"
"593","85","-0.44361188","105","TRUE","blues"
"594","86","-0.33175649","105","TRUE","blues"
"595","87","0.015037587","105","TRUE","blues"
"596","88","-0.288734192","105","TRUE","blues"
"597","89","-0.523383366","105","TRUE","blues"
"598","90","-0.456089208","105","TRUE","blues"
"599","91","-0.106994614","105","TRUE","blues"
"600","92","0.178070742","105","TRUE","blues"
"601","93","0.308214","105","TRUE","blues"
"602","94","0.23585135","105","TRUE","blues"
"603","95","0.23729327","105","TRUE","blues"
"604","96","-0.181307611","105","TRUE","blues"
"605","97","-0.129838127","105","TRUE","blues"
"606","98","-0.187452532","105","TRUE","blues"
"607","99","-0.068560021","105","TRUE","blues"
"608","100","-0.02637004","105","TRUE","blues"
"609","101","-0.453900851","105","TRUE","blues"
"610","102","-0.317899787","105","TRUE","blues"
"611","103","-0.607328599","105","TRUE","blues"
"612","104","-0.38225165","105","TRUE","blues"
"613","105","-0.283151101","105","TRUE","blues"
"614","106","-0.138719366","105","TRUE","blues"
"615","107","0.274195657","105","TRUE","blues"
"616","108","0.04408906","105","TRUE","blues"
"617","109","0.281328511","105","TRUE","blues"
"618","110","0.404816099","105","TRUE","blues"
"619","111","0.365575167","105","TRUE","blues"
"620","112","0.269279426","105","TRUE","blues"
"621","113","0.307977938","105","TRUE","blues"
"622","114","0.255869578","105","TRUE","blues"
"623","115","0.450498","105","TRUE","blues"
"624","116","0.425938438","105","TRUE","blues"
"625","117","0.289311988","105","TRUE","blues"
"626","118","0.411737397","105","TRUE","blues"
"627","119","0.301766546","105","TRUE","blues"
"628","120","0.245290762","105","TRUE","blues"
"629","121","0.26410588","105","TRUE","blues"
"630","122","0.08089177","105","TRUE","blues"
"631","123","-0.037318137","105","TRUE","blues"
"632","124","-0.155346603","105","TRUE","blues"
"633","125","-0.162325438","105","TRUE","blues"
"634","126","0.213009229","105","TRUE","blues"
"635","127","0.250291309","105","TRUE","blues"
"636","128","0.330424057","105","TRUE","blues"
"637","129","0.341945814","105","TRUE","blues"
"638","130","0.360984016","105","TRUE","blues"
"639","131","0.285926707","105","TRUE","blues"
"640","132","0.445039442","105","TRUE","blues"
"641","133","0.363815451","105","TRUE","blues"
"642","134","0.448144082","105","TRUE","blues"
"643","135","0.829040171","105","TRUE","blues"
"644","136","0.762174337","105","TRUE","blues"
"645","137","0.84166961","105","TRUE","blues"
"646","138","0.703262144","105","TRUE","blues"
"647","139","0.282723388","105","TRUE","blues"
"648","140","0.553875163","105","TRUE","blues"
"649","141","0.45417587","105","TRUE","blues"
"650","142","0.643867712","105","TRUE","blues"
"651","143","0.271373022","105","TRUE","blues"
"652","144","0.294571696","105","TRUE","blues"
"653","145","0.489931839","105","TRUE","blues"
"654","146","0.624778122","105","TRUE","blues"
"655","147","0.542703275","105","TRUE","blues"
"656","148","0.439879551","105","TRUE","blues"
"657","149","0.290779202","105","TRUE","blues"
"658","150","0.559848048","105","TRUE","blues"
"659","151","0.633605143","105","TRUE","blues"
"660","152","1.030283966","105","TRUE","blues"
"661","153","1.225858087","105","TRUE","blues"
"662","154","1.578122457","105","TRUE","blues"
"663","155","1.392174444","105","TRUE","blues"
"664","156","1.345021429","105","TRUE","blues"
"665","157","1.356971539","105","TRUE","blues"
"666","158","1.637607034","105","TRUE","blues"
"667","159","1.640022511","105","TRUE","blues"
"668","160","1.659205414","105","TRUE","blues"
"669","161","1.417315489","105","TRUE","blues"
"670","162","1.384928636","105","TRUE","blues"
"671","163","1.608098266","105","TRUE","blues"
"672","164","1.783077619","105","TRUE","blues"
"673","165","1.742956103","105","TRUE","blues"
"674","166","1.755548465","105","TRUE","blues"
"675","167","1.426867374","105","TRUE","blues"
"676","168","1.463856041","105","TRUE","blues"
"677","0","-0.092420268","95","TRUE","blue.activs"
"678","1","1.008678614","95","TRUE","blue.activs"
"679","2","0.23376385","95","TRUE","blue.activs"
"680","3","1.22692953","95","TRUE","blue.activs"
"681","4","0.370555426","95","TRUE","blue.activs"
"682","5","1.527103958","95","TRUE","blue.activs"
"683","6","2.559900882","95","TRUE","blue.activs"
"684","7","-0.424250008","95","TRUE","blue.activs"
"685","8","1.341344756","95","TRUE","blue.activs"
"686","9","2.021743208","95","TRUE","blue.activs"
"687","10","2.325546913","95","TRUE","blue.activs"
"688","11","0.048022195","95","TRUE","blue.activs"
"689","12","2.181011096","95","TRUE","blue.activs"
"690","13","2.151274875","95","TRUE","blue.activs"
"691","14","2.041587959","95","TRUE","blue.activs"
"692","15","0.736705217","95","TRUE","blue.activs"
"693","16","1.807069479","95","TRUE","blue.activs"
"694","17","2.676971984","95","TRUE","blue.activs"
"695","18","2.384873594","95","TRUE","blue.activs"
"696","19","-0.933892949","95","TRUE","blue.activs"
"697","20","1.909311964","95","TRUE","blue.activs"
"698","21","-2.838238352","95","TRUE","blue.activs"
"699","22","0.438702124","95","TRUE","blue.activs"
"700","23","0.737532862","95","TRUE","blue.activs"
"701","24","2.084447618","95","TRUE","blue.activs"
"702","25","0.335512485","95","TRUE","blue.activs"
"703","26","1.084000782","95","TRUE","blue.activs"
"704","27","-0.177924006","95","TRUE","blue.activs"
"705","28","1.05223494","95","TRUE","blue.activs"
"706","29","0.108602858","95","TRUE","blue.activs"
"707","30","-0.632226649","95","TRUE","blue.activs"
"708","31","-0.494433619","95","TRUE","blue.activs"
"709","32","0.754756588","95","TRUE","blue.activs"
"710","33","0.402655812","95","TRUE","blue.activs"
"711","34","-0.908842466","95","TRUE","blue.activs"
"712","35","0.258805858","95","TRUE","blue.activs"
"713","36","-0.600152953","95","TRUE","blue.activs"
"714","37","-0.926602528","95","TRUE","blue.activs"
"715","38","0.076020761","95","TRUE","blue.activs"
"716","39","-0.156094315","95","TRUE","blue.activs"
"717","40","0.08672976","95","TRUE","blue.activs"
"718","41","-0.263001994","95","TRUE","blue.activs"
"719","42","0.295096133","95","TRUE","blue.activs"
"720","43","-0.287255903","95","TRUE","blue.activs"
"721","44","-0.358250561","95","TRUE","blue.activs"
"722","45","-1.238295162","95","TRUE","blue.activs"
"723","46","-0.292803756","95","TRUE","blue.activs"
"724","47","-0.289349175","95","TRUE","blue.activs"
"725","48","-0.987921758","95","TRUE","blue.activs"
"726","49","-0.601514379","95","TRUE","blue.activs"
"727","50","-0.284989391","95","TRUE","blue.activs"
"728","51","-0.472652498","95","TRUE","blue.activs"
"729","52","-0.571506535","95","TRUE","blue.activs"
"730","53","-0.342886815","95","TRUE","blue.activs"
"731","54","-0.136273664","95","TRUE","blue.activs"
"732","55","-0.083605972","95","TRUE","blue.activs"
"733","56","-0.60326538","95","TRUE","blue.activs"
"734","57","-0.578067517","95","TRUE","blue.activs"
"735","58","-0.041117943","95","TRUE","blue.activs"
"736","59","0.289205554","95","TRUE","blue.activs"
"737","60","-0.426500847","95","TRUE","blue.activs"
"738","61","0.055043756","95","TRUE","blue.activs"
"739","62","-0.077887613","95","TRUE","blue.activs"
"740","63","-0.002926035","95","TRUE","blue.activs"
"741","64","-0.408353381","95","TRUE","blue.activs"
"742","65","0.007790444","95","TRUE","blue.activs"
"743","66","-0.44944261","95","TRUE","blue.activs"
"744","67","0.188491503","95","TRUE","blue.activs"
"745","68","-5.06E-04","95","TRUE","blue.activs"
"746","69","-0.140138379","95","TRUE","blue.activs"
"747","70","-0.494786463","95","TRUE","blue.activs"
"748","71","-0.683793936","95","TRUE","blue.activs"
"749","72","-0.437340801","95","TRUE","blue.activs"
"750","73","-0.149409101","95","TRUE","blue.activs"
"751","74","-0.878708811","95","TRUE","blue.activs"
"752","75","-0.450645112","95","TRUE","blue.activs"
"753","76","0.038727405","95","TRUE","blue.activs"
"754","77","0.094450285","95","TRUE","blue.activs"
"755","78","0.223450055","95","TRUE","blue.activs"
"756","79","0.148677155","95","TRUE","blue.activs"
"757","80","0.051521221","95","TRUE","blue.activs"
"758","81","0.063816399","95","TRUE","blue.activs"
"759","82","-0.687194622","95","TRUE","blue.activs"
"760","83","-0.419823933","95","TRUE","blue.activs"
"761","84","-0.28051585","95","TRUE","blue.activs"
"762","85","-0.029135302","95","TRUE","blue.activs"
"763","86","0.642563539","95","TRUE","blue.activs"
"764","87","0.045412747","95","TRUE","blue.activs"
"765","88","-0.047382728","95","TRUE","blue.activs"
"766","89","-0.036217276","95","TRUE","blue.activs"
"767","90","-0.207342471","95","TRUE","blue.activs"
"768","91","0.203379002","95","TRUE","blue.activs"
"769","92","-0.236326218","95","TRUE","blue.activs"
"770","93","-0.141398374","95","TRUE","blue.activs"
"771","94","-0.067904044","95","TRUE","blue.activs"
"772","95","-0.095501102","95","TRUE","blue.activs"
"773","96","-0.046061423","95","TRUE","blue.activs"
"774","97","-0.037045499","95","TRUE","blue.activs"
"775","98","-0.062955509","95","TRUE","blue.activs"
"776","99","6.33E-04","95","TRUE","blue.activs"
"777","100","0.194501687","95","TRUE","blue.activs"
"778","101","0.136170096","95","TRUE","blue.activs"
"779","102","0.204597469","95","TRUE","blue.activs"
"780","103","0.249143237","95","TRUE","blue.activs"
"781","104","0.176202733","95","TRUE","blue.activs"
"782","105","-0.035101839","95","TRUE","blue.activs"
"783","106","-0.394066092","95","TRUE","blue.activs"
"784","107","0.471833445","95","TRUE","blue.activs"
"785","108","-0.182522192","95","TRUE","blue.activs"
"786","109","-0.090866907","95","TRUE","blue.activs"
"787","110","0.069902147","95","TRUE","blue.activs"
"788","111","-0.137106849","95","TRUE","blue.activs"
"789","112","-0.126276816","95","TRUE","blue.activs"
"790","113","0.259456555","95","TRUE","blue.activs"
"791","114","-0.413833416","95","TRUE","blue.activs"
"792","115","0.076617139","95","TRUE","blue.activs"
"793","116","-0.229029495","95","TRUE","blue.activs"
"794","117","-0.30245632","95","TRUE","blue.activs"
"795","118","0.234629875","95","TRUE","blue.activs"
"796","119","-0.097624509","95","TRUE","blue.activs"
"797","120","0.197146032","95","TRUE","blue.activs"
"798","121","-0.105596066","95","TRUE","blue.activs"
"799","122","-0.096721569","95","TRUE","blue.activs"
"800","123","0.749718762","95","TRUE","blue.activs"
"801","124","-0.146382345","95","TRUE","blue.activs"
"802","125","-0.711348905","95","TRUE","blue.activs"
"803","126","-0.304548566","95","TRUE","blue.activs"
"804","127","-0.186224581","95","TRUE","blue.activs"
"805","128","-0.047048775","95","TRUE","blue.activs"
"806","129","-0.445191164","95","TRUE","blue.activs"
"807","130","-0.543230808","95","TRUE","blue.activs"
"808","131","-0.293634917","95","TRUE","blue.activs"
"809","132","0.207929933","95","TRUE","blue.activs"
"810","133","-0.032810873","95","TRUE","blue.activs"
"811","134","-0.247480095","95","TRUE","blue.activs"
"812","135","0.173140821","95","TRUE","blue.activs"
"813","136","-0.214333767","95","TRUE","blue.activs"
"814","137","0.009666268","95","TRUE","blue.activs"
"815","138","-0.115695212","95","TRUE","blue.activs"
"816","139","0.129941","95","TRUE","blue.activs"
"817","140","0.339228879","95","TRUE","blue.activs"
"818","141","-0.034813674","95","TRUE","blue.activs"
"819","142","0.371749262","95","TRUE","blue.activs"
"820","143","-0.104090299","95","TRUE","blue.activs"
"821","144","-0.318990444","95","TRUE","blue.activs"
"822","145","0.030059771","95","TRUE","blue.activs"
"823","146","-0.965621805","95","TRUE","blue.activs"
"824","147","-0.656003224","95","TRUE","blue.activs"
"825","148","0.064717353","95","TRUE","blue.activs"
"826","149","-0.220910559","95","TRUE","blue.activs"
"827","150","-0.184196144","95","TRUE","blue.activs"
"828","151","-0.014574307","95","TRUE","blue.activs"
"829","152","-0.181010836","95","TRUE","blue.activs"
"830","153","0.910983422","95","TRUE","blue.activs"
"831","154","-0.364307195","95","TRUE","blue.activs"
"832","155","0.305295788","95","TRUE","blue.activs"
"833","156","-0.169721056","95","TRUE","blue.activs"
"834","157","-0.119502626","95","TRUE","blue.activs"
"835","158","-0.283755145","95","TRUE","blue.activs"
"836","159","0.003111594","95","TRUE","blue.activs"
"837","160","0.952497456","95","TRUE","blue.activs"
"838","161","0.952711341","95","TRUE","blue.activs"
"839","162","0.096045081","95","TRUE","blue.activs"
"840","163","0.306654064","95","TRUE","blue.activs"
"841","164","-0.48918066","95","TRUE","blue.activs"
"842","165","0.218598704","95","TRUE","blue.activs"
"843","166","0.05801168","95","TRUE","blue.activs"
"844","167","-0.353450553","95","TRUE","blue.activs"
"845","168","-0.234142667","95","TRUE","blue.activs"
"846","0","0.211502315","75","TRUE","blue.voters"
"847","1","-0.103302671","75","TRUE","blue.voters"
"848","2","-8.23E-04","75","TRUE","blue.voters"
"849","3","0.133777571","75","TRUE","blue.voters"
"850","4","0.036319823","75","TRUE","blue.voters"
"851","5","0.365971973","75","TRUE","blue.voters"
"852","6","0.549401512","75","TRUE","blue.voters"
"853","7","0.728126379","75","TRUE","blue.voters"
"854","8","0.144717683","75","TRUE","blue.voters"
"855","9","0.189858064","75","TRUE","blue.voters"
"856","10","0.667373939","75","TRUE","blue.voters"
"857","11","0.586943191","75","TRUE","blue.voters"
"858","12","0.937453199","75","TRUE","blue.voters"
"859","13","0.471873518","75","TRUE","blue.voters"
"860","14","0.453560294","75","TRUE","blue.voters"
"861","15","0.525969269","75","TRUE","blue.voters"
"862","16","0.622135406","75","TRUE","blue.voters"
"863","17","0.771846527","75","TRUE","blue.voters"
"864","18","0.32880332","75","TRUE","blue.voters"
"865","19","1.02272967","75","TRUE","blue.voters"
"866","20","0.510584571","75","TRUE","blue.voters"
"867","21","0.46458874","75","TRUE","blue.voters"
"868","22","0.120447309","75","TRUE","blue.voters"
"869","23","0.632889045","75","TRUE","blue.voters"
"870","24","0.016104134","75","TRUE","blue.voters"
"871","25","0.463655666","75","TRUE","blue.voters"
"872","26","-0.145624022","75","TRUE","blue.voters"
"873","27","0.30739951","75","TRUE","blue.voters"
"874","28","-0.363824185","75","TRUE","blue.voters"
"875","29","-0.179176593","75","TRUE","blue.voters"
"876","30","0.322886383","75","TRUE","blue.voters"
"877","31","0.042684909","75","TRUE","blue.voters"
"878","32","0.185520704","75","TRUE","blue.voters"
"879","33","-0.567484466","75","TRUE","blue.voters"
"880","34","-0.280183051","75","TRUE","blue.voters"
"881","35","-0.126933731","75","TRUE","blue.voters"
"882","36","0.186903071","75","TRUE","blue.voters"
"883","37","-0.413641711","75","TRUE","blue.voters"
"884","38","-0.589618328","75","TRUE","blue.voters"
"885","39","-0.857495555","75","TRUE","blue.voters"
"886","40","-0.048106486","75","TRUE","blue.voters"
"887","41","-0.21091033","75","TRUE","blue.voters"
"888","42","-0.768036511","75","TRUE","blue.voters"
"889","43","-0.76279111","75","TRUE","blue.voters"
"890","44","-0.782584478","75","TRUE","blue.voters"
"891","45","-0.512613682","75","TRUE","blue.voters"
"892","46","-0.77439238","75","TRUE","blue.voters"
"893","47","-1.261036846","75","TRUE","blue.voters"
"894","48","-1.41618648","75","TRUE","blue.voters"
"895","49","-0.850786671","75","TRUE","blue.voters"
"896","50","-1.002657429","75","TRUE","blue.voters"
"897","51","-0.944349371","75","TRUE","blue.voters"
"898","52","-0.685472059","75","TRUE","blue.voters"
"899","53","-1.00357764","75","TRUE","blue.voters"
"900","54","-1.101862664","75","TRUE","blue.voters"
"901","55","-0.796201757","75","TRUE","blue.voters"
"902","56","-1.194842042","75","TRUE","blue.voters"
"903","57","-0.421116959","75","TRUE","blue.voters"
"904","58","-0.821785602","75","TRUE","blue.voters"
"905","59","-0.727623633","75","TRUE","blue.voters"
"906","60","-0.557409325","75","TRUE","blue.voters"
"907","61","-0.386580686","75","TRUE","blue.voters"
"908","62","-0.594576739","75","TRUE","blue.voters"
"909","63","-0.340382227","75","TRUE","blue.voters"
"910","64","-0.4616408","75","TRUE","blue.voters"
"911","65","-0.263836211","75","TRUE","blue.voters"
"912","66","-0.694326922","75","TRUE","blue.voters"
"913","67","-0.802557293","75","TRUE","blue.voters"
"914","68","-0.57621252","75","TRUE","blue.voters"
"915","69","-0.990156565","75","TRUE","blue.voters"
"916","70","-0.178272444","75","TRUE","blue.voters"
"917","71","-0.673673808","75","TRUE","blue.voters"
"918","72","-1.004901276","75","TRUE","blue.voters"
"919","73","-0.875627288","75","TRUE","blue.voters"
"920","74","-0.454198655","75","TRUE","blue.voters"
"921","75","-0.492783275","75","TRUE","blue.voters"
"922","76","-0.1917718","75","TRUE","blue.voters"
"923","77","-0.278538664","75","TRUE","blue.voters"
"924","78","-0.312938359","75","TRUE","blue.voters"
"925","79","-0.0947306","75","TRUE","blue.voters"
"926","80","-0.458678862","75","TRUE","blue.voters"
"927","81","-0.633446354","75","TRUE","blue.voters"
"928","82","-0.268776845","75","TRUE","blue.voters"
"929","83","-0.067571","75","TRUE","blue.voters"
"930","84","-0.042005506","75","TRUE","blue.voters"
"931","85","-0.05529438","75","TRUE","blue.voters"
"932","86","-0.271279578","75","TRUE","blue.voters"
"933","87","-0.241367329","75","TRUE","blue.voters"
"934","88","-0.208658555","75","TRUE","blue.voters"
"935","89","-0.113555145","75","TRUE","blue.voters"
"936","90","-0.437101996","75","TRUE","blue.voters"
"937","91","0.221199604","75","TRUE","blue.voters"
"938","92","-0.030808901","75","TRUE","blue.voters"
"939","93","0.549552358","75","TRUE","blue.voters"
"940","94","0.055099565","75","TRUE","blue.voters"
"941","95","-0.057583381","75","TRUE","blue.voters"
"942","96","0.346012214","75","TRUE","blue.voters"
"943","97","0.048130598","75","TRUE","blue.voters"
"944","98","0.225175442","75","TRUE","blue.voters"
"945","99","-0.010104019","75","TRUE","blue.voters"
"946","100","-0.055867271","75","TRUE","blue.voters"
"947","101","0.167351628","75","TRUE","blue.voters"
"948","102","-0.170823176","75","TRUE","blue.voters"
"949","103","0.093493068","75","TRUE","blue.voters"
"950","104","0.043681464","75","TRUE","blue.voters"
"951","105","-0.088235002","75","TRUE","blue.voters"
"952","106","-0.144967901","75","TRUE","blue.voters"
"953","107","0.029472975","75","TRUE","blue.voters"
"954","108","-0.129866755","75","TRUE","blue.voters"
"955","109","-0.071247614","75","TRUE","blue.voters"
"956","110","-0.19539685","75","TRUE","blue.voters"
"957","111","-0.001823528","75","TRUE","blue.voters"
"958","112","-0.135692628","75","TRUE","blue.voters"
"959","113","-0.316830709","75","TRUE","blue.voters"
"960","114","-0.317053076","75","TRUE","blue.voters"
"961","115","0.14900476","75","TRUE","blue.voters"
"962","116","-0.411175982","75","TRUE","blue.voters"
"963","117","-0.545563705","75","TRUE","blue.voters"
"964","118","-0.100611882","75","TRUE","blue.voters"
"965","119","-0.153517152","75","TRUE","blue.voters"
"966","120","-0.28180939","75","TRUE","blue.voters"
"967","121","0.148651995","75","TRUE","blue.voters"
"968","122","0.303240966","75","TRUE","blue.voters"
"969","123","-0.219207978","75","TRUE","blue.voters"
"970","124","-0.440515855","75","TRUE","blue.voters"
"971","125","0.00770868","75","TRUE","blue.voters"
"972","126","-0.70663354","75","TRUE","blue.voters"
"973","127","-0.210632386","75","TRUE","blue.voters"
"974","128","-0.111542456","75","TRUE","blue.voters"
"975","129","0.014875797","75","TRUE","blue.voters"
"976","130","-0.097209302","75","TRUE","blue.voters"
"977","131","0.194781516","75","TRUE","blue.voters"
"978","132","0.438820927","75","TRUE","blue.voters"
"979","133","-0.055569691","75","TRUE","blue.voters"
"980","134","0.201737402","75","TRUE","blue.voters"
"981","135","-0.095828039","75","TRUE","blue.voters"
"982","136","0.030584301","75","TRUE","blue.voters"
"983","137","0.148542944","75","TRUE","blue.voters"
"984","138","0.116711856","75","TRUE","blue.voters"
"985","139","0.454107539","75","TRUE","blue.voters"
"986","140","0.132011368","75","TRUE","blue.voters"
"987","141","0.31843441","75","TRUE","blue.voters"
"988","142","0.334706204","75","TRUE","blue.voters"
"989","143","-0.319558899","75","TRUE","blue.voters"
"990","144","-0.03429493","75","TRUE","blue.voters"
"991","145","0.092401194","75","TRUE","blue.voters"
"992","146","0.435215389","75","TRUE","blue.voters"
"993","147","-0.027109055","75","TRUE","blue.voters"
"994","148","0.446136768","75","TRUE","blue.voters"
"995","149","-0.095761784","75","TRUE","blue.voters"
"996","150","-0.456618504","75","TRUE","blue.voters"
"997","151","0.098262605","75","TRUE","blue.voters"
"998","152","0.443782362","75","TRUE","blue.voters"
"999","153","0.252934796","75","TRUE","blue.voters"
"1000","154","0.430336914","75","TRUE","blue.voters"
"1001","155","0.364111032","75","TRUE","blue.voters"
"1002","156","0.456043168","75","TRUE","blue.voters"
"1003","157","0.263949499","75","TRUE","blue.voters"
"1004","158","0.215592707","75","TRUE","blue.voters"
"1005","159","0.415734596","75","TRUE","blue.voters"
"1006","160","0.537967942","75","TRUE","blue.voters"
"1007","161","0.669779872","75","TRUE","blue.voters"
"1008","162","0.850468648","75","TRUE","blue.voters"
"1009","163","0.723705416","75","TRUE","blue.voters"
"1010","164","0.77241499","75","TRUE","blue.voters"
"1011","165","0.407520468","75","TRUE","blue.voters"
"1012","166","-0.016738141","75","TRUE","blue.voters"
"1013","167","0.063081583","75","TRUE","blue.voters"
"1014","168","0.574018336","75","TRUE","blue.voters"
