"","x","y","color","pendown","type"
"87","86","0.602182545","15","TRUE","reds"
"88","87","1.071870224","15","TRUE","reds"
"89","88","0.914077613","15","TRUE","reds"
"90","89","0.605889054","15","TRUE","reds"
"91","90","0.827473018","15","TRUE","reds"
"92","91","0.992670554","15","TRUE","reds"
"93","92","0.675021835","15","TRUE","reds"
"94","93","0.648129454","15","TRUE","reds"
"95","94","0.769797285","15","TRUE","reds"
"96","95","1.161245469","15","TRUE","reds"
"97","96","1.020169308","15","TRUE","reds"
"98","97","1.079199688","15","TRUE","reds"
"99","98","0.942274121","15","TRUE","reds"
"100","99","0.799359565","15","TRUE","reds"
"101","100","0.729977578","15","TRUE","reds"
"102","101","1.149542422","15","TRUE","reds"
"103","102","1.193089143","15","TRUE","reds"
"104","103","0.954768545","15","TRUE","reds"
"105","104","0.812509301","15","TRUE","reds"
"106","105","1.267841776","15","TRUE","reds"
"107","106","1.240764255","15","TRUE","reds"
"108","107","1.52885261","15","TRUE","reds"
"109","108","1.973952911","15","TRUE","reds"
"110","109","1.911717642","15","TRUE","reds"
"111","110","1.621155903","15","TRUE","reds"
"112","111","1.92440661","15","TRUE","reds"
"113","112","1.410486761","15","TRUE","reds"
"114","113","0.981499314","15","TRUE","reds"
"115","114","0.733819196","15","TRUE","reds"
"116","115","0.34445451","15","TRUE","reds"
"117","116","0.765715402","15","TRUE","reds"
"118","117","0.862945047","15","TRUE","reds"
"119","118","0.105297916","15","TRUE","reds"
"120","119","0.186258681","15","TRUE","reds"
"121","120","-0.357675416","15","TRUE","reds"
"122","121","-0.618780362","15","TRUE","reds"
"123","122","-0.133558173","15","TRUE","reds"
"124","123","0.341315076","15","TRUE","reds"
"125","124","0.422970743","15","TRUE","reds"
"126","125","0.671970064","15","TRUE","reds"
"127","126","0.870800478","15","TRUE","reds"
"128","127","0.369264635","15","TRUE","reds"
"129","128","0.328487229","15","TRUE","reds"
"130","129","0.128629198","15","TRUE","reds"
"131","130","0.306667188","15","TRUE","reds"
"132","131","-0.164200099","15","TRUE","reds"
"133","132","-0.170820064","15","TRUE","reds"
"134","133","0.0798602","15","TRUE","reds"
"135","134","0.335848928","15","TRUE","reds"
"136","135","0.334956579","15","TRUE","reds"
"137","136","-0.003996285","15","TRUE","reds"
"138","137","0.295918805","15","TRUE","reds"
"139","138","0.068365117","15","TRUE","reds"
"140","139","0.340557861","15","TRUE","reds"
"141","140","0.234692322","15","TRUE","reds"
"142","141","0.305946517","15","TRUE","reds"
"143","142","0.865937499","15","TRUE","reds"
"144","143","0.872081548","15","TRUE","reds"
"145","144","0.616523917","15","TRUE","reds"
"146","145","0.415662374","15","TRUE","reds"
"147","146","1.000261453","15","TRUE","reds"
"148","147","0.823445009","15","TRUE","reds"
"149","148","0.881434013","15","TRUE","reds"
"150","149","1.040328438","15","TRUE","reds"
"151","150","1.11662671","15","TRUE","reds"
"152","151","0.927123104","15","TRUE","reds"
"153","152","1.076900372","15","TRUE","reds"
"154","153","1.533209281","15","TRUE","reds"
"155","154","1.818533599","15","TRUE","reds"
"156","155","1.788851559","15","TRUE","reds"
"157","156","1.470906331","15","TRUE","reds"
"158","157","1.490890304","15","TRUE","reds"
"159","158","1.675628684","15","TRUE","reds"
"160","159","1.591667321","15","TRUE","reds"
"161","160","1.443777965","15","TRUE","reds"
"162","161","1.697492175","15","TRUE","reds"
"163","162","1.916671668","15","TRUE","reds"
"164","163","1.920716163","15","TRUE","reds"
"165","164","2.140399311","15","TRUE","reds"
"166","165","2.298578317","15","TRUE","reds"
"167","166","2.491287761","15","TRUE","reds"
"168","167","2.732576028","15","TRUE","reds"
"169","168","2.44514958","15","TRUE","reds"
"170","0","-2.841510193","135","TRUE","red.activs"
"171","1","1.839477439","135","TRUE","red.activs"
"172","2","4.785279715","135","TRUE","red.activs"
"173","3","0.575239776","135","TRUE","red.activs"
"174","4","-1.294332267","135","TRUE","red.activs"
"175","5","1.741545197","135","TRUE","red.activs"
"176","6","-3.337421405","135","TRUE","red.activs"
"177","7","-4.262619362","135","TRUE","red.activs"
"178","8","-1.545519257","135","TRUE","red.activs"
"179","9","-4.270731576","135","TRUE","red.activs"
"180","10","-2.273235379","135","TRUE","red.activs"
"181","11","-0.622601462","135","TRUE","red.activs"
"182","12","-0.982490982","135","TRUE","red.activs"
"183","13","-2.912106136","135","TRUE","red.activs"
"184","14","-2.150680271","135","TRUE","red.activs"
"185","15","0.397611544","135","TRUE","red.activs"
"186","16","-1.011152864","135","TRUE","red.activs"
"187","17","-1.12980635","135","TRUE","red.activs"
"188","18","1.50732099","135","TRUE","red.activs"
"189","19","-0.898659695","135","TRUE","red.activs"
"190","20","1.116304642","135","TRUE","red.activs"
"191","21","2.718804922","135","TRUE","red.activs"
"192","22","0.16006575","135","TRUE","red.activs"
"193","23","-0.27935143","135","TRUE","red.activs"
"194","24","-1.218487819","135","TRUE","red.activs"
"195","25","0.337442203","135","TRUE","red.activs"
"196","26","-0.806578019","135","TRUE","red.activs"
"197","27","-0.50537763","135","TRUE","red.activs"
"198","28","0.108119962","135","TRUE","red.activs"
"199","29","-1.422099773","135","TRUE","red.activs"
"200","30","0.567032155","135","TRUE","red.activs"
"201","31","-0.123131853","135","TRUE","red.activs"
"202","32","-0.109990223","135","TRUE","red.activs"
"203","33","-0.086294008","135","TRUE","red.activs"
"204","34","0.527469159","135","TRUE","red.activs"
"205","35","-0.183602847","135","TRUE","red.activs"
"206","36","0.525894768","135","TRUE","red.activs"
"207","37","0.820407831","135","TRUE","red.activs"
"208","38","-0.031051616","135","TRUE","red.activs"
"209","39","-0.125517601","135","TRUE","red.activs"
"210","40","0.364979382","135","TRUE","red.activs"
"211","41","0.498439149","135","TRUE","red.activs"
"212","42","-0.278518752","135","TRUE","red.activs"
"213","43","0.35011918","135","TRUE","red.activs"
"214","44","0.273359142","135","TRUE","red.activs"
"215","45","0.093270029","135","TRUE","red.activs"
"216","46","0.238843857","135","TRUE","red.activs"
"217","47","1.238268397","135","TRUE","red.activs"
"218","48","0.580734587","135","TRUE","red.activs"
"219","49","1.058700744","135","TRUE","red.activs"
"220","50","0.741377027","135","TRUE","red.activs"
"221","51","0.990033683","135","TRUE","red.activs"
"222","52","1.117006797","135","TRUE","red.activs"
"223","53","0.813718816","135","TRUE","red.activs"
"224","54","1.253993009","135","TRUE","red.activs"
"225","55","0.335908821","135","TRUE","red.activs"
"226","56","0.43730981","135","TRUE","red.activs"
"227","57","0.932853766","135","TRUE","red.activs"
"228","58","0.712902281","135","TRUE","red.activs"
"229","59","0.72300048","135","TRUE","red.activs"
"230","60","0.566095002","135","TRUE","red.activs"
"231","61","1.131230137","135","TRUE","red.activs"
"232","62","0.667837304","135","TRUE","red.activs"
"233","63","0.221717472","135","TRUE","red.activs"
"234","64","0.873421544","135","TRUE","red.activs"
"235","65","0.991336809","135","TRUE","red.activs"
"236","66","0.847824337","135","TRUE","red.activs"
"237","67","0.381543983","135","TRUE","red.activs"
"238","68","0.757816397","135","TRUE","red.activs"
"239","69","0.676498768","135","TRUE","red.activs"
"240","70","0.841137037","135","TRUE","red.activs"
"241","71","0.944186925","135","TRUE","red.activs"
"242","72","0.768900112","135","TRUE","red.activs"
"243","73","0.536170122","135","TRUE","red.activs"
"244","74","0.929926198","135","TRUE","red.activs"
"245","75","-0.010061442","135","TRUE","red.activs"
"246","76","0.859131597","135","TRUE","red.activs"
"247","77","0.611761245","135","TRUE","red.activs"
"248","78","0.921571479","135","TRUE","red.activs"
"249","79","0.573880266","135","TRUE","red.activs"
"250","80","0.019842484","135","TRUE","red.activs"
"251","81","0.341072451","135","TRUE","red.activs"
"252","82","0.574311832","135","TRUE","red.activs"
"253","83","0.78484943","135","TRUE","red.activs"
"254","84","-0.184653282","135","TRUE","red.activs"
"255","85","0.787519383","135","TRUE","red.activs"
"256","86","0.862014323","135","TRUE","red.activs"
"257","87","0.417290422","135","TRUE","red.activs"
"258","88","0.585452315","135","TRUE","red.activs"
"259","89","0.194802246","135","TRUE","red.activs"
"260","90","0.641114872","135","TRUE","red.activs"
"261","91","1.065692674","135","TRUE","red.activs"
"262","92","0.508774648","135","TRUE","red.activs"
"263","93","1.098532467","135","TRUE","red.activs"
"264","94","0.207713951","135","TRUE","red.activs"
"265","95","1.241765565","135","TRUE","red.activs"
"266","96","0.877243732","135","TRUE","red.activs"
"267","97","0.91006409","135","TRUE","red.activs"
"268","98","0.573054866","135","TRUE","red.activs"
"269","99","0.80936647","135","TRUE","red.activs"
"270","100","0.963770341","135","TRUE","red.activs"
"271","101","0.940158696","135","TRUE","red.activs"
"272","102","1.946812761","135","TRUE","red.activs"
"273","103","0.69970403","135","TRUE","red.activs"
"274","104","1.425905999","135","TRUE","red.activs"
"275","105","1.124693943","135","TRUE","red.activs"
"276","106","1.31071333","135","TRUE","red.activs"
"277","107","1.374467387","135","TRUE","red.activs"
"278","108","1.66239824","135","TRUE","red.activs"
"279","109","0.95609494","135","TRUE","red.activs"
"280","110","0.9464115","135","TRUE","red.activs"
"281","111","1.5002941","135","TRUE","red.activs"
"282","112","0.687100515","135","TRUE","red.activs"
"283","113","1.724121518","135","TRUE","red.activs"
"284","114","0.79066316","135","TRUE","red.activs"
"285","115","0.564847494","135","TRUE","red.activs"
"286","116","1.263355817","135","TRUE","red.activs"
"287","117","1.030380933","135","TRUE","red.activs"
"288","118","0.82956439","135","TRUE","red.activs"
"289","119","0.701338616","135","TRUE","red.activs"
"290","120","0.884193205","135","TRUE","red.activs"
"291","121","0.216071428","135","TRUE","red.activs"
"292","122","0.587495272","135","TRUE","red.activs"
"293","123","0.79245829","135","TRUE","red.activs"
"294","124","0.643285707","135","TRUE","red.activs"
"295","125","1.315983896","135","TRUE","red.activs"
"296","126","1.015523631","135","TRUE","red.activs"
"297","127","0.765480328","135","TRUE","red.activs"
"298","128","0.660376363","135","TRUE","red.activs"
"299","129","0.295667122","135","TRUE","red.activs"
"300","130","0.837669638","135","TRUE","red.activs"
"301","131","0.480479294","135","TRUE","red.activs"
"302","132","0.118595612","135","TRUE","red.activs"
"303","133","0.626152995","135","TRUE","red.activs"
"304","134","1.186405647","135","TRUE","red.activs"
"305","135","0.737636381","135","TRUE","red.activs"
"306","136","0.712748013","135","TRUE","red.activs"
"307","137","0.601799997","135","TRUE","red.activs"
"308","138","1.357466909","135","TRUE","red.activs"
"309","139","0.2338032","135","TRUE","red.activs"
"310","140","0.682826969","135","TRUE","red.activs"
"311","141","1.283923515","135","TRUE","red.activs"
"312","142","1.729173034","135","TRUE","red.activs"
"313","143","1.758841786","135","TRUE","red.activs"
"314","144","1.992431353","135","TRUE","red.activs"
"315","145","1.378381558","135","TRUE","red.activs"
"316","146","1.690587567","135","TRUE","red.activs"
"317","147","2.525843616","135","TRUE","red.activs"
"318","148","3.323451719","135","TRUE","red.activs"
"319","149","2.443874186","135","TRUE","red.activs"
"320","150","2.673106044","135","TRUE","red.activs"
"321","151","2.39549574","135","TRUE","red.activs"
"322","152","2.406838504","135","TRUE","red.activs"
"323","153","2.958330746","135","TRUE","red.activs"
"324","154","3.333274347","135","TRUE","red.activs"
"325","155","3.779268065","135","TRUE","red.activs"
"326","156","3.931964312","135","TRUE","red.activs"
"327","157","3.51703553","135","TRUE","red.activs"
"328","158","4.420231879","135","TRUE","red.activs"
"329","159","4.243158379","135","TRUE","red.activs"
"330","160","3.595809836","135","TRUE","red.activs"
"331","161","4.317945666","135","TRUE","red.activs"
"332","162","4.364809767","135","TRUE","red.activs"
"333","163","4.0774012","135","TRUE","red.activs"
"334","164","5.195383847","135","TRUE","red.activs"
"335","165","4.912445061","135","TRUE","red.activs"
"336","166","5.337811601","135","TRUE","red.activs"
"337","167","5.804166292","135","TRUE","red.activs"
"338","168","5.319976862","135","TRUE","red.activs"
"339","0","-0.619826029","125","TRUE","red.voters"
"340","1","-0.478385482","125","TRUE","red.voters"
"341","2","-0.5923968","125","TRUE","red.voters"
"342","3","-0.433650759","125","TRUE","red.voters"
"343","4","-0.896073708","125","TRUE","red.voters"
"344","5","-1.004534659","125","TRUE","red.voters"
"345","6","-0.696488929","125","TRUE","red.voters"
"346","7","-0.915295037","125","TRUE","red.voters"
"347","8","-0.789445015","125","TRUE","red.voters"
"348","9","-1.040391711","125","TRUE","red.voters"
"349","10","-0.659356253","125","TRUE","red.voters"
"350","11","-0.964419969","125","TRUE","red.voters"
"351","12","-0.837454573","125","TRUE","red.voters"
"352","13","-0.900727195","125","TRUE","red.voters"
"353","14","-0.689881052","125","TRUE","red.voters"
"354","15","-0.922776326","125","TRUE","red.voters"
"355","16","-0.367054646","125","TRUE","red.voters"
"356","17","-0.664692605","125","TRUE","red.voters"
"357","18","-0.127431121","125","TRUE","red.voters"
"358","19","-0.281990278","125","TRUE","red.voters"
"359","20","-0.482014705","125","TRUE","red.voters"
"360","21","-0.835487379","125","TRUE","red.voters"
"361","22","-0.449879526","125","TRUE","red.voters"
"362","23","-0.307490555","125","TRUE","red.voters"
"363","24","-0.570293109","125","TRUE","red.voters"
"364","25","-0.451697092","125","TRUE","red.voters"
"365","26","-0.424257961","125","TRUE","red.voters"
"366","27","-0.397604498","125","TRUE","red.voters"
"367","28","0.102865754","125","TRUE","red.voters"
"368","29","-0.371943102","125","TRUE","red.voters"
"369","30","-0.429182944","125","TRUE","red.voters"
"370","31","-0.521396002","125","TRUE","red.voters"
"371","32","-0.521641055","125","TRUE","red.voters"
"372","33","-0.825749412","125","TRUE","red.voters"
"373","34","-0.530776088","125","TRUE","red.voters"
"374","35","-0.424015461","125","TRUE","red.voters"
"375","36","-0.630180509","125","TRUE","red.voters"
"376","37","-0.112663316","125","TRUE","red.voters"
"377","38","-0.42663622","125","TRUE","red.voters"
"378","39","-0.582654882","125","TRUE","red.voters"
"379","40","0.081651758","125","TRUE","red.voters"
"380","41","-0.368781331","125","TRUE","red.voters"
"381","42","0.010507763","125","TRUE","red.voters"
"382","43","0.054786194","125","TRUE","red.voters"
"383","44","0.173803065","125","TRUE","red.voters"
"384","45","-0.221604648","125","TRUE","red.voters"
"385","46","0.031613265","125","TRUE","red.voters"
"386","47","0.409416689","125","TRUE","red.voters"
"387","48","0.035444103","125","TRUE","red.voters"
"388","49","-0.086931957","125","TRUE","red.voters"
"389","50","-0.024791363","125","TRUE","red.voters"
"390","51","-0.191147392","125","TRUE","red.voters"
"391","52","-0.40905686","125","TRUE","red.voters"
"392","53","-0.592814859","125","TRUE","red.voters"
"393","54","0.187458132","125","TRUE","red.voters"
"394","55","-0.07880633","125","TRUE","red.voters"
"395","56","-0.437847885","125","TRUE","red.voters"
"396","57","-0.221514236","125","TRUE","red.voters"
"397","58","-0.554293661","125","TRUE","red.voters"
"398","59","-0.115591031","125","TRUE","red.voters"
"399","60","0.165310804","125","TRUE","red.voters"
"400","61","0.093213503","125","TRUE","red.voters"
"401","62","-0.077510738","125","TRUE","red.voters"
"402","63","-0.006127556","125","TRUE","red.voters"
"403","64","0.166773663","125","TRUE","red.voters"
"404","65","-0.08839206","125","TRUE","red.voters"
"405","66","0.055823685","125","TRUE","red.voters"
"406","67","0.339247438","125","TRUE","red.voters"
"407","68","-0.172367477","125","TRUE","red.voters"
"408","69","0.205640032","125","TRUE","red.voters"
"409","70","0.436613126","125","TRUE","red.voters"
"410","71","-0.235794015","125","TRUE","red.voters"
"411","72","0.091643354","125","TRUE","red.voters"
"412","73","0.058773693","125","TRUE","red.voters"
"413","74","-0.019217584","125","TRUE","red.voters"
"414","75","0.164043909","125","TRUE","red.voters"
"415","76","0.056257572","125","TRUE","red.voters"
"416","77","0.504121879","125","TRUE","red.voters"
"417","78","0.227344743","125","TRUE","red.voters"
"418","79","-0.072346035","125","TRUE","red.voters"
"419","80","-0.383715281","125","TRUE","red.voters"
"420","81","-0.187707989","125","TRUE","red.voters"
"421","82","-0.407831613","125","TRUE","red.voters"
"422","83","0.279671195","125","TRUE","red.voters"
"423","84","-0.052206957","125","TRUE","red.voters"
"424","85","0.030770531","125","TRUE","red.voters"
"425","86","0.232176398","125","TRUE","red.voters"
"426","87","0.352761776","125","TRUE","red.voters"
"427","88","-0.06517978","125","TRUE","red.voters"
"428","89","0.049456094","125","TRUE","red.voters"
"429","90","0.119163129","125","TRUE","red.voters"
"430","91","0.238191635","125","TRUE","red.voters"
"431","92","-0.042661759","125","TRUE","red.voters"
"432","93","0.073136348","125","TRUE","red.voters"
"433","94","-0.261483698","125","TRUE","red.voters"
"434","95","0.207955956","125","TRUE","red.voters"
"435","96","0.58816068","125","TRUE","red.voters"
"436","97","0.057139183","125","TRUE","red.voters"
"437","98","0.305808347","125","TRUE","red.voters"
"438","99","0.148952682","125","TRUE","red.voters"
"439","100","0.072162747","125","TRUE","red.voters"
"440","101","0.150761466","125","TRUE","red.voters"
"441","102","0.177369781","125","TRUE","red.voters"
"442","103","0.552421142","125","TRUE","red.voters"
"443","104","0.226186807","125","TRUE","red.voters"
"444","105","0.305153926","125","TRUE","red.voters"
"445","106","0.260509553","125","TRUE","red.voters"
"446","107","0.294050673","125","TRUE","red.voters"
"447","108","-0.043135637","125","TRUE","red.voters"
"448","109","0.393688568","125","TRUE","red.voters"
"449","110","0.006998596","125","TRUE","red.voters"
"450","111","0.70073888","125","TRUE","red.voters"
"451","112","0.058542575","125","TRUE","red.voters"
"452","113","-0.075726161","125","TRUE","red.voters"
"453","114","-0.115303703","125","TRUE","red.voters"
"454","115","-0.023973765","125","TRUE","red.voters"
"455","116","0.206163534","125","TRUE","red.voters"
"456","117","-0.067448394","125","TRUE","red.voters"
"457","118","0.135669226","125","TRUE","red.voters"
"458","119","0.145323865","125","TRUE","red.voters"
"459","120","0.446020435","125","TRUE","red.voters"
"460","121","-0.130444671","125","TRUE","red.voters"
"461","122","0.018706276","125","TRUE","red.voters"
"462","123","0.073052771","125","TRUE","red.voters"
"463","124","0.141502659","125","TRUE","red.voters"
"464","125","-0.034819012","125","TRUE","red.voters"
"465","126","0.275526655","125","TRUE","red.voters"
"466","127","-0.066848169","125","TRUE","red.voters"
"467","128","0.043506061","125","TRUE","red.voters"
"468","129","-0.208715909","125","TRUE","red.voters"
"469","130","0.309651885","125","TRUE","red.voters"
"470","131","-0.370641326","125","TRUE","red.voters"
"471","132","-0.3219081","125","TRUE","red.voters"
"472","133","0.188743219","125","TRUE","red.voters"
"473","134","0.120245754","125","TRUE","red.voters"
"474","135","0.052993434","125","TRUE","red.voters"
"475","136","0.259296087","125","TRUE","red.voters"
"476","137","-0.184580002","125","TRUE","red.voters"
"477","138","-0.134721724","125","TRUE","red.voters"
"478","139","0.317419108","125","TRUE","red.voters"
"479","140","-0.33249483","125","TRUE","red.voters"
"480","141","-0.410606069","125","TRUE","red.voters"
"481","142","-0.112280398","125","TRUE","red.voters"
"482","143","0.127768022","125","TRUE","red.voters"
"483","144","0.032097544","125","TRUE","red.voters"
"484","145","-0.371657196","125","TRUE","red.voters"
"485","146","-0.003683561","125","TRUE","red.voters"
"486","147","0.289344503","125","TRUE","red.voters"
"487","148","0.032907674","125","TRUE","red.voters"
"488","149","0.104936518","125","TRUE","red.voters"
"489","150","0.604183569","125","TRUE","red.voters"
"490","151","0.356175693","125","TRUE","red.voters"
"491","152","0.284756224","125","TRUE","red.voters"
"492","153","0.484420576","125","TRUE","red.voters"
"493","154","0.287838613","125","TRUE","red.voters"
"494","155","0.48882664","125","TRUE","red.voters"
"495","156","0.063694725","125","TRUE","red.voters"
"496","157","0.515439797","125","TRUE","red.voters"
"497","158","0.446387015","125","TRUE","red.voters"
"498","159","0.359443962","125","TRUE","red.voters"
"499","160","0.692513798","125","TRUE","red.voters"
"500","161","0.598540975","125","TRUE","red.voters"
"501","162","0.631907146","125","TRUE","red.voters"
"502","163","0.131410357","125","TRUE","red.voters"
"503","164","0.475593279","125","TRUE","red.voters"
"504","165","0.637255268","125","TRUE","red.voters"
"505","166","0.561375507","125","TRUE","red.voters"
"506","167","0.457735114","125","TRUE","red.voters"
"507","168","0.894323862","125","TRUE","red.voters"
"508","0","0.156947462","95","TRUE","blues"
"509","1","-0.376123042","95","TRUE","blues"
"510","2","-0.854373312","95","TRUE","blues"
"511","3","-0.515840085","95","TRUE","blues"
"512","4","-0.253442708","95","TRUE","blues"
"513","5","0.337422195","95","TRUE","blues"
"514","6","0.349304858","95","TRUE","blues"
"515","7","0.621938229","95","TRUE","blues"
"516","8","0.315489373","95","TRUE","blues"
"517","9","0.87940934","95","TRUE","blues"
"518","10","0.309953387","95","TRUE","blues"
"519","11","0.306731862","95","TRUE","blues"
"520","12","0.402223528","95","TRUE","blues"
"521","13","0.619202996","95","TRUE","blues"
"522","14","0.924878787","95","TRUE","blues"
"523","15","0.888793535","95","TRUE","blues"
"524","16","0.49437562","95","TRUE","blues"
"525","17","0.493652206","95","TRUE","blues"
"526","18","-0.025219306","95","TRUE","blues"
"527","19","-0.382379434","95","TRUE","blues"
"528","20","-0.805157271","95","TRUE","blues"
"529","21","-0.79287202","95","TRUE","blues"
"530","22","-0.624023439","95","TRUE","blues"
"531","23","-0.419547011","95","TRUE","blues"
"532","24","-0.361725555","95","TRUE","blues"
"533","25","-0.356752596","95","TRUE","blues"
"534","26","-0.172942814","95","TRUE","blues"
"535","27","-0.424139264","95","TRUE","blues"
"536","28","0.050492176","95","TRUE","blues"
"537","29","0.072568525","95","TRUE","blues"
"538","30","-0.506014639","95","TRUE","blues"
"539","31","-0.30768944","95","TRUE","blues"
"540","32","-0.41116558","95","TRUE","blues"
"541","33","-0.464303516","95","TRUE","blues"
"542","34","-0.525402337","95","TRUE","blues"
"543","35","0.196797829","95","TRUE","blues"
"544","36","-0.641706231","95","TRUE","blues"
"545","37","-0.960911153","95","TRUE","blues"
"546","38","-0.711783355","95","TRUE","blues"
"547","39","-1.290702008","95","TRUE","blues"
"548","40","-1.34075258","95","TRUE","blues"
"549","41","-1.301594293","95","TRUE","blues"
"550","42","-1.546425931","95","TRUE","blues"
"551","43","-1.464845306","95","TRUE","blues"
"552","44","-1.458980956","95","TRUE","blues"
"553","45","-1.531150367","95","TRUE","blues"
"554","46","-1.901927848","95","TRUE","blues"
"555","47","-1.775503868","95","TRUE","blues"
"556","48","-1.650395484","95","TRUE","blues"
"557","49","-1.668719615","95","TRUE","blues"
"558","50","-1.773423737","95","TRUE","blues"
"559","51","-1.585728971","95","TRUE","blues"
"560","52","-1.700909638","95","TRUE","blues"
"561","53","-1.525033134","95","TRUE","blues"
"562","54","-1.368202427","95","TRUE","blues"
"563","55","-1.303972756","95","TRUE","blues"
"564","56","-1.494254935","95","TRUE","blues"
"565","57","-1.345759014","95","TRUE","blues"
"566","58","-1.23793677","95","TRUE","blues"
"567","59","-1.505369799","95","TRUE","blues"
"568","60","-1.470284379","95","TRUE","blues"
"569","61","-1.561635554","95","TRUE","blues"
"570","62","-1.123120392","95","TRUE","blues"
"571","63","-1.253936369","95","TRUE","blues"
"572","64","-1.268301043","95","TRUE","blues"
"573","65","-1.120994246","95","TRUE","blues"
"574","66","-1.076461315","95","TRUE","blues"
"575","67","-1.258103035","95","TRUE","blues"
"576","68","-1.263834677","95","TRUE","blues"
"577","69","-1.073877699","95","TRUE","blues"
"578","70","-1.121025222","95","TRUE","blues"
"579","71","-0.991799761","95","TRUE","blues"
"580","72","-1.402247933","95","TRUE","blues"
"581","73","-1.134381659","95","TRUE","blues"
"582","74","-1.176616699","95","TRUE","blues"
"583","75","-1.526575519","95","TRUE","blues"
"584","76","-1.188214707","95","TRUE","blues"
"585","77","-0.983051183","95","TRUE","blues"
"586","78","-1.170496464","95","TRUE","blues"
"587","79","-1.054522842","95","TRUE","blues"
"588","80","-0.952212956","95","TRUE","blues"
"589","81","-1.080039682","95","TRUE","blues"
"590","82","-1.151967727","95","TRUE","blues"
"591","83","-1.303961259","95","TRUE","blues"
"592","84","-1.415173793","95","TRUE","blues"
"593","85","-1.484378832","95","TRUE","blues"
"594","86","-1.673107825","95","TRUE","blues"
